"","N_groups","model","N_fac","bias","SD","N","SE"
"42",7,"MAIHDA","5000",1.01084675324675,2.49934620922676,1540,0.0636892387981348
"43",8,"Fixed Effect","500",-0.11012268907563,7.09444848623732,1190,0.205657787312438
"44",8,"Fixed Effect","1000",0.231529739776952,6.66148140256862,538,0.287196856430279
"45",8,"Fixed Effect","5000",0.00459852216748776,2.54503156792598,1218,0.0729238399853574
"46",8,"MAIHDA","500",-0.176989915966387,5.02214629862671,1190,0.145584748037646
"47",8,"MAIHDA","1000",-0.896494423791822,4.18331292059164,538,0.180355426616492
"48",8,"MAIHDA","5000",1.00892610837438,2.42209309330364,1218,0.0694012331287716
"49",9,"Fixed Effect","500",0.233521461187215,6.79853246189998,1095,0.205450932127064
"50",9,"Fixed Effect","1000",0.131984326018809,6.40383807965663,638,0.253530377417478
"51",9,"Fixed Effect","5000",0.0630469387755102,2.37336758497336,980,0.0758144465084991
"52",9,"MAIHDA","500",0.0131479452054795,4.82503358240417,1095,0.145812004664942
"53",9,"MAIHDA","1000",-0.606233542319749,4.01760483216612,638,0.159058498472837
"54",9,"MAIHDA","5000",0.870183673469388,2.26152552464251,980,0.0722417829421647
"55",10,"Fixed Effect","500",-0.127468594217348,6.63984224238447,1003,0.209655999412096
"56",10,"Fixed Effect","1000",-0.112808988764045,6.08612057629849,623,0.243835272096818
"57",10,"Fixed Effect","5000",0.0093474358974358,2.37072230123704,780,0.0848854751066417
"58",10,"MAIHDA","500",-0.20817148554337,4.48354726353763,1003,0.141570017499509
"59",10,"MAIHDA","1000",-0.370892455858748,4.07183989828013,623,0.163134820791813
"60",10,"MAIHDA","5000",0.79895,2.2721173312452,780,0.0813548508233734
"61",11,"Fixed Effect","500",-0.170866740088106,6.32289132734853,908,0.209832518533726
"62",11,"Fixed Effect","1000",0.131997050147492,5.59668612884505,678,0.214939435884937
"63",11,"Fixed Effect","5000",-0.0261520661157025,2.1157302279278,605,0.0860166656672306
"64",11,"MAIHDA","500",-0.124088105726872,4.52873193246783,908,0.150291247778305
"65",11,"MAIHDA","1000",-0.397766961651917,3.91961694145863,678,0.150531981763289
"66",11,"MAIHDA","5000",0.678971900826446,2.27222649966182,605,0.0923791438821862
"67",12,"Fixed Effect","500",-0.303750684931507,6.29363251893815,730,0.232937790164881
"68",12,"Fixed Effect","1000",0.276084057971014,5.79715224081866,690,0.220693814072567
"69",12,"Fixed Effect","5000",-0.0500948905109488,2.05844979517755,411,0.101535840510585
"70",12,"MAIHDA","500",-0.260049315068493,4.57640319411386,730,0.169380281376874
"71",12,"MAIHDA","1000",-0.246814492753623,4.18929159143954,690,0.159483605254839
"72",12,"MAIHDA","5000",0.667778588807786,2.20444593937751,411,0.108737299223533
"73",13,"Fixed Effect","500",0.383760765550239,5.88033325680153,627,0.234837889760954
"74",13,"Fixed Effect","1000",0.176084858569051,5.68038213454462,601,0.231707620264437
"75",13,"Fixed Effect","5000",0.171392961876833,1.96353716642958,341,0.10633149907186
"76",13,"MAIHDA","500",0.0167623604465709,4.50300817267542,627,0.179832824206738
"77",13,"MAIHDA","1000",0.0610865224625627,3.90433087897291,601,0.159260978445475
"78",13,"MAIHDA","5000",0.264909090909091,2.28393652699857,341,0.123682097213536
"79",14,"Fixed Effect","500",-0.0955187835420393,6.17224740465644,559,0.261058249637043
"80",14,"Fixed Effect","1000",0.20754675118859,5.28041605479149,631,0.210210044045452
"81",14,"Fixed Effect","5000",-0.04160546875,1.73986620305097,256,0.108741637690686
"82",14,"MAIHDA","500",-0.293701252236136,4.74597018704549,559,0.200733150930564
"83",14,"MAIHDA","1000",0.116776545166403,3.68780391343641,631,0.146809155761698
"84",14,"MAIHDA","5000",-0.0050937500000001,2.04150408004087,256,0.127594005002555
"85",15,"Fixed Effect","500",0.00257654075546737,6.21585830114608,503,0.277151423181667
"86",15,"Fixed Effect","1000",-0.186930047694754,5.06415417119396,629,0.201921050028343
"87",15,"Fixed Effect","5000",-0.0960106951871658,1.45537514651354,187,0.106427571140533
"88",15,"MAIHDA","500",-0.201556660039761,4.53779187884674,503,0.202330139522759
"89",15,"MAIHDA","1000",-0.0842050874403814,3.60385066896201,629,0.143694936335359
"90",15,"MAIHDA","5000",-0.490727272727273,1.98851675026391,187,0.14541474643829
"91",16,"Fixed Effect","500",0.182901763224181,5.35623610571109,397,0.268821784251142
"92",16,"Fixed Effect","1000",0.0742743801652894,5.09495958144041,605,0.207139563031175
"93",16,"Fixed Effect","5000",0.0286395348837209,1.71397038748868,172,0.130689016842222
"94",16,"MAIHDA","500",-0.10132241813602,4.28796885551715,397,0.215206987855592
"95",16,"MAIHDA","1000",0.365061157024793,3.6439479819641,605,0.148147552620816
"96",16,"MAIHDA","5000",-0.355075581395349,2.01337509834897,172,0.153518412020742
"97",17,"Fixed Effect","500",0.223880319148936,5.3825025598667,376,0.277581374914443
"98",17,"Fixed Effect","1000",-0.00865161290322593,4.97876725416649,620,0.199952104632667
"99",17,"Fixed Effect","5000",0.118983333333333,1.76218058185909,120,0.160864342513634
"100",17,"MAIHDA","500",0.171941489361702,4.16573261318671,376,0.214831256173697
"101",17,"MAIHDA","1000",0.205375806451613,3.60340667287786,620,0.144716294477587
"102",17,"MAIHDA","5000",-0.616308333333333,2.11407473372204,120,0.192987736651881
"103",18,"Fixed Effect","500",-0.100785522788204,5.45734845194247,373,0.282570791746614
"104",18,"Fixed Effect","1000",0.15981993006993,4.81960545769758,572,0.201517827769308
"105",18,"Fixed Effect","5000",-0.115164948453608,1.62778614791438,97,0.165276642294249
"106",18,"MAIHDA","500",-0.143662198391421,4.39185271772466,373,0.227401513868929
"107",18,"MAIHDA","1000",0.235103146853147,3.52527298713524,572,0.147399068429284
"108",18,"MAIHDA","5000",-0.939752577319588,1.80380902554686,97,0.183149057672242
"109",19,"Fixed Effect","500",-0.459493827160494,5.46224618767979,324,0.303458121537766
"110",19,"Fixed Effect","1000",0.10359217877095,4.65496352922035,537,0.20087650327667
"111",19,"Fixed Effect","5000",-0.0382,1.74902557218982,70,0.209048540233873
"112",19,"MAIHDA","500",-0.149549382716049,4.26501248449636,324,0.236945138027576
"113",19,"MAIHDA","1000",0.0192122905027933,3.4029541599249,537,0.146848311091065
"114",19,"MAIHDA","5000",-0.538385714285714,1.65885367520315,70,0.198270937130231
"115",20,"Fixed Effect","500",-0.354343873517787,5.25399046420418,253,0.330315550402552
"116",20,"Fixed Effect","1000",-0.109412844036697,4.92708867252936,545,0.211053290313686
"117",20,"Fixed Effect","5000",-0.0686716417910448,2.51452277168753,67,0.307197849838342
"118",20,"MAIHDA","500",-0.369359683794466,4.08255329005586,253,0.25666792626294
"119",20,"MAIHDA","1000",-0.0934880733944952,3.55798018858676,545,0.15240712631353
"120",20,"MAIHDA","5000",-1.16591044776119,1.6853571578258,67,0.205899147513499
"121",21,"Fixed Effect","500",-0.147777292576419,5.49398825098291,229,0.363052962693123
"122",21,"Fixed Effect","1000",-0.168913636363636,4.5937616267265,440,0.218998992749785
"123",21,"Fixed Effect","5000",-0.46775,2.39873625649114,40,0.379273503826893
"124",21,"MAIHDA","500",-0.160218340611354,4.38815215330318,229,0.28997725645298
"125",21,"MAIHDA","1000",-0.1645,3.40634086403645,440,0.162390929003863
"126",21,"MAIHDA","5000",-1.228775,1.97805966163814,40,0.312758693923926
"127",22,"Fixed Effect","500",0.7404875,5.09820243446019,160,0.403048291637738
"128",22,"Fixed Effect","1000",-0.23984578313253,4.66374093176016,415,0.22893403836974
"129",22,"Fixed Effect","5000",-0.338042553191489,3.8383832531614,47,0.559885740588048
"130",22,"MAIHDA","500",0.648725,4.18591343465078,160,0.330925513544872
"131",22,"MAIHDA","1000",-0.256732530120482,3.38957881873009,415,0.16638788018003
"132",22,"MAIHDA","5000",-0.782574468085106,1.87416335820733,47,0.273374822310578
"133",23,"Fixed Effect","500",-0.541054545454545,4.90162056732577,165,0.381590643634352
"134",23,"Fixed Effect","1000",0.0590911458333333,4.54419438922052,384,0.231894948866844
"135",23,"Fixed Effect","5000",0.332829787234043,4.11085543472163,47,0.599629893034745
"136",23,"MAIHDA","500",-0.330187878787879,4.24690197930249,165,0.330620870684447
"137",23,"MAIHDA","1000",-0.1704140625,3.42854041334846,384,0.174961970316972
"138",23,"MAIHDA","5000",-1.00282978723404,2.40483356849012,47,0.350781028021662
"139",24,"Fixed Effect","500",0.0722184873949584,5.50776419642164,119,0.504895916084551
"140",24,"Fixed Effect","1000",0.00211475409836062,4.80796303329709,305,0.275303162430857
"141",24,"Fixed Effect","5000",0.430867647058823,2.92726184982573,68,0.354982641196247
"142",24,"MAIHDA","500",0.250084033613445,4.52992792171458,119,0.415257811748188
"143",24,"MAIHDA","1000",-0.166977049180328,3.53917522303431,305,0.202652583755436
"144",24,"MAIHDA","5000",-0.868808823529412,1.74454352971921,68,0.21155697769177
"145",25,"Fixed Effect","500",0.935509803921569,4.79762365010239,102,0.475035526927566
"146",25,"Fixed Effect","1000",-0.134168539325843,4.35212826659915,267,0.266345924493176
"147",25,"Fixed Effect","5000",0.0259016393442624,3.62463217308514,61,0.464086594346214
"148",25,"MAIHDA","500",0.570470588235294,3.89969996994154,102,0.386127834358382
"149",25,"MAIHDA","1000",-0.475359550561798,3.35027170005991,267,0.205033298329939
"150",25,"MAIHDA","5000",-1.04308196721311,1.75978497071926,61,0.225317377003697
"151",26,"Fixed Effect","500",0.0494901960784312,5.19717096072011,102,0.514596605718674
"152",26,"Fixed Effect","1000",-0.202928270042194,3.7601895652835,237,0.244250559313949
"153",26,"Fixed Effect","5000",-0.778314814814815,3.91647956005195,54,0.532965361675956
"154",26,"MAIHDA","500",-0.416754901960784,4.45591617061297,102,0.441201444804247
"155",26,"MAIHDA","1000",-0.461654008438818,3.10344088809249,237,0.201590148462959
"156",26,"MAIHDA","5000",-1.369,1.95140732960541,54,0.265552902103354
"157",27,"Fixed Effect","500",-0.454075,4.7942744406245,80,0.536016177601307
"158",27,"Fixed Effect","1000",-0.577186721991701,4.5000952668608,241,0.28987661855834
"159",27,"Fixed Effect","5000",0.152341772151899,3.83877473402873,79,0.431895900763624
"160",27,"MAIHDA","500",-0.8568375,3.86246024253431,80,0.431836183134853
"161",27,"MAIHDA","1000",-0.69449377593361,3.4109706318001,241,0.219719933493266
"162",27,"MAIHDA","5000",-0.930316455696202,2.09893030475357,79,0.236148109076521
"163",28,"Fixed Effect","500",-0.35421,5.22689947551813,100,0.522689947551813
"164",28,"Fixed Effect","1000",0.428673151750973,4.26581986301466,257,0.266094532101582
"165",28,"Fixed Effect","5000",-0.778718309859155,3.70124159547692,71,0.439256563805616
"166",28,"MAIHDA","500",-0.74632,4.96583667435445,100,0.496583667435445
"167",28,"MAIHDA","1000",0.00335019455252909,3.19461103393429,257,0.19927436122925
"168",28,"MAIHDA","5000",-1.28012676056338,1.93951299431862,71,0.230177844748598
"169",29,"Fixed Effect","500",-0.326819047619048,4.5762876619612,105,0.446599946314141
"170",29,"Fixed Effect","1000",0.141529166666667,4.28748851678608,240,0.276756193709467
"171",29,"Fixed Effect","5000",-0.141833333333333,3.8787091657064,90,0.408851844833456
"172",29,"MAIHDA","500",-0.703847619047619,3.99126813706388,105,0.38950788661178
"173",29,"MAIHDA","1000",-0.144558333333333,3.22655382643918,240,0.208273153924013
"174",29,"MAIHDA","5000",-0.836255555555556,2.22847537220391,90,0.234901929525195
"175",30,"Fixed Effect","500",-0.790381355932203,4.47635767289856,118,0.412082125430482
"176",30,"Fixed Effect","1000",0.364451162790698,3.77586368236956,215,0.257511765798818
"177",30,"Fixed Effect","5000",0.18140404040404,3.41632633854146,99,0.343353715950021
"178",30,"MAIHDA","500",-1.06978813559322,3.97330369945001,118,0.365772253491519
"179",30,"MAIHDA","1000",0.159488372093023,2.99987810634058,215,0.204589988762568
"180",30,"MAIHDA","5000",-0.941494949494949,1.93620661305647,99,0.194596086427672
"181",31,"Fixed Effect","500",-0.0874019607843137,4.44294292411312,102,0.43991690198962
"182",31,"Fixed Effect","1000",0.373631147540984,4.28650490296478,244,0.274415356796335
"183",31,"Fixed Effect","5000",-0.111,3.63259231253535,67,0.443791784395429
"184",31,"MAIHDA","500",-0.186098039215687,3.77786206371691,102,0.374064084009408
"185",31,"MAIHDA","1000",0.396684426229508,3.39420987169176,244,0.217292020904424
"186",31,"MAIHDA","5000",-1.18028358208955,2.18126277581373,67,0.266483661316255
"187",32,"Fixed Effect","500",0.0411454545454544,5.74357819110739,110,0.547628693362777
"188",32,"Fixed Effect","1000",-0.2055625,4.17619401960084,224,0.27903370003644
"189",32,"Fixed Effect","5000",-0.351159090909091,3.53526025602747,88,0.376860009544288
"190",32,"MAIHDA","500",-0.265881818181818,4.71100478332104,110,0.449176681865365
"191",32,"MAIHDA","1000",-0.165008928571429,3.11431448451182,224,0.20808388920912
"192",32,"MAIHDA","5000",-1.15765909090909,1.95421514295992,88,0.208320034196019
"193",33,"Fixed Effect","500",-0.102837606837607,4.75168595117286,117,0.439293521586042
"194",33,"Fixed Effect","1000",-0.261041152263374,3.95103103898549,243,0.253458759326093
"195",33,"Fixed Effect","5000",0.435333333333333,3.51926896400739,66,0.433192063936961
"196",33,"MAIHDA","500",-0.51142735042735,4.07339144117511,117,0.376585171953667
"197",33,"MAIHDA","1000",-0.185135802469136,3.25504117258146,243,0.208810988579247
"198",33,"MAIHDA","5000",-0.641257575757576,2.141128755591,66,0.263554730904419
"199",34,"Fixed Effect","500",-0.855098360655738,4.44841643735865,122,0.402740700864067
"200",34,"Fixed Effect","1000",0.572302521008404,4.14043155286497,238,0.268384314967995
"201",34,"Fixed Effect","5000",0.552478873239437,3.12000176217512,71,0.370276086488193
"202",34,"MAIHDA","500",-1.0530737704918,3.81477104837731,122,0.34537314284624
"203",34,"MAIHDA","1000",0.633319327731092,3.31753541135832,238,0.215043880665862
"204",34,"MAIHDA","5000",-0.786971830985915,1.86386482474171,71,0.221200058735617
"205",35,"Fixed Effect","500",-0.0560673076923077,4.32709308971695,104,0.424306386569216
"206",35,"Fixed Effect","1000",0.131004219409283,3.83199711561086,237,0.248914960942088
"207",35,"Fixed Effect","5000",-0.0604714285714284,3.15480652256585,70,0.377071501268545
"208",35,"MAIHDA","500",-0.205336538461538,3.58299108006384,104,0.351341181428354
"209",35,"MAIHDA","1000",0.1907805907173,3.17302141378427,237,0.206109889295838
"210",35,"MAIHDA","5000",-1.12635714285714,2.09730231167146,70,0.250675572533289
"211",36,"Fixed Effect","500",-0.4113,5.05136594988562,120,0.461124512827644
"212",36,"Fixed Effect","1000",-0.358424528301887,4.09964012626635,212,0.28156443986531
"213",36,"Fixed Effect","5000",0.217825396825397,3.28502612814121,63,0.413874389781478
"214",36,"MAIHDA","500",-0.723341666666667,4.57226640470131,120,0.417388908129659
"215",36,"MAIHDA","1000",-0.179820754716981,3.50538343406988,212,0.240750722680116
"216",36,"MAIHDA","5000",-0.667825396825397,2.09391563698934,63,0.263808573420152
"217",37,"Fixed Effect","500",-0.569777777777778,4.53353913685147,117,0.419125841467711
"218",37,"Fixed Effect","1000",-0.179048543689321,3.7674959643687,206,0.262493881958611
"219",37,"Fixed Effect","5000",0.261542857142857,2.97786647526605,70,0.355923120601576
"220",37,"MAIHDA","500",-0.945777777777778,3.96816321643409,117,0.366856819134954
"221",37,"MAIHDA","1000",0.00687864077669914,3.15813123807536,206,0.220037429703276
"222",37,"MAIHDA","5000",-0.816042857142857,2.30059409740945,70,0.274973588368961
"223",38,"Fixed Effect","500",0.647011235955056,4.49350440154346,89,0.476310513943532
"224",38,"Fixed Effect","1000",-0.24834554973822,3.97892124311531,191,0.287904636797679
"225",38,"Fixed Effect","5000",-0.573897727272727,3.4644283767926,88,0.369309305847444
"226",38,"MAIHDA","500",0.0609101123595505,4.09665965269391,89,0.434245054696314
"227",38,"MAIHDA","1000",0.0820890052356022,3.16511790541747,191,0.229019893911642
"228",38,"MAIHDA","5000",-0.877727272727273,2.38296497303169,88,0.254024919650342
"229",39,"Fixed Effect","500",-0.17625,4.0033717261467,84,0.436803665955079
"230",39,"Fixed Effect","1000",-0.0548031088082903,3.77955279163844,193,0.272058163020755
"231",39,"Fixed Effect","5000",-0.42097619047619,3.42997812693223,84,0.374241295207376
"232",39,"MAIHDA","500",-0.170869047619048,3.48248521487192,84,0.379970288183693
"233",39,"MAIHDA","1000",0.0607202072538862,3.11403659266794,193,0.224153258781018
"234",39,"MAIHDA","5000",-0.959940476190476,2.44313631314485,84,0.266568025906705
"235",40,"Fixed Effect","500",-0.0467411764705883,4.62231799495649,85,0.501360779414662
"236",40,"Fixed Effect","1000",-0.439701986754967,3.899799845795,151,0.317361210602552
"237",40,"Fixed Effect","5000",-0.797811881188119,3.16597960104885,101,0.315026744648979
"238",40,"MAIHDA","500",-0.376058823529412,4.12918099037333,85,0.44787256132889
"239",40,"MAIHDA","1000",-0.088092715231788,2.99364690269464,151,0.243619529904893
"240",40,"MAIHDA","5000",-1.45575247524752,2.22898661461185,101,0.221792457801905
"241",41,"Fixed Effect","500",-0.305607142857143,4.09263030871392,84,0.446542575741715
"242",41,"Fixed Effect","1000",-0.108913043478261,4.16542195876638,138,0.354584264576578
"243",41,"Fixed Effect","5000",-0.0465752212389381,2.91941799424043,113,0.274635743071656
"244",41,"MAIHDA","500",-0.625535714285714,3.52870793598795,84,0.385013600525146
"245",41,"MAIHDA","1000",-0.142847826086956,3.40476661987252,138,0.289832982087587
"246",41,"MAIHDA","5000",-0.704424778761062,2.11584464645965,113,0.199041921318231
"247",42,"Fixed Effect","500",-0.0530579710144927,3.66444923188472,69,0.441147846869934
"248",42,"Fixed Effect","1000",0.63411320754717,3.78636490410816,106,0.367764270108597
"249",42,"Fixed Effect","5000",0.0654188034188033,3.15582947246814,117,0.291756537938573
"250",42,"MAIHDA","500",-0.455927536231884,3.18600951458478,69,0.383550473352666
"251",42,"MAIHDA","1000",0.626292452830189,3.23438118308067,106,0.314150871660062
"252",42,"MAIHDA","5000",-0.891752136752137,2.55517030576877,117,0.236225578333136
"253",43,"Fixed Effect","500",-0.292490196078431,4.61916891820401,51,0.646813024092228
"254",43,"Fixed Effect","1000",0.0409302325581397,3.60019145827714,86,0.388218629009355
"255",43,"Fixed Effect","5000",-0.297647887323944,2.93287150264444,142,0.246121109129882
"256",43,"MAIHDA","500",-0.412313725490196,4.10102629345483,51,0.57425854428
"257",43,"MAIHDA","1000",0.162302325581395,2.96370186271382,86,0.319584190804627
"258",43,"MAIHDA","5000",-0.877288732394366,2.4443204064475,142,0.205122811879493
"259",44,"Fixed Effect","500",-1.34171428571429,4.55229832432074,35,0.769478859518634
"260",44,"Fixed Effect","1000",-0.302278481012658,3.61979631080403,79,0.407258903310228
"261",44,"Fixed Effect","5000",0.0102758620689655,2.92201666111199,145,0.242660275762669
"262",44,"MAIHDA","500",-1.34362857142857,4.22180666014329,35,0.713615572292258
"263",44,"MAIHDA","1000",0.0213037974683545,2.97176852876787,79,0.334350081606946
"264",44,"MAIHDA","5000",-0.891268965517241,2.23945445134639,145,0.185976569522655
"265",45,"Fixed Effect","500",0.619,4.43278244070997,49,0.633254634387139
"266",45,"Fixed Effect","1000",-0.660059701492537,4.2934004425418,67,0.524522346464446
"267",45,"Fixed Effect","5000",0.059912568306011,2.95016947045447,183,0.218082802548073
"268",45,"MAIHDA","500",0.479918367346939,4.05569649195597,49,0.579385213136567
"269",45,"MAIHDA","1000",-0.588059701492537,3.60484867450476,67,0.44040235955281
"270",45,"MAIHDA","5000",-0.454371584699454,2.38907181702025,183,0.176605270497946
"271",46,"Fixed Effect","500",0.162354838709677,3.16258814420918,31,0.568017598826988
"272",46,"Fixed Effect","1000",0.351648648648649,3.77729685251398,37,0.620983777305012
"273",46,"Fixed Effect","5000",0.00989473684210531,2.61581077758859,171,0.20003604973567
"274",46,"MAIHDA","500",-0.144516129032258,3.32984094586081,31,0.598057088782452
"275",46,"MAIHDA","1000",0.0852972972972972,3.17644544407096,37,0.522204414235982
"276",46,"MAIHDA","5000",-0.498222222222222,2.40014011301247,171,0.183543301806309
"277",47,"Fixed Effect","500",0.88584,4.72339176933977,25,0.944678353867954
"278",47,"Fixed Effect","1000",0.785333333333333,3.28756103238657,33,0.572290918329149
"279",47,"Fixed Effect","5000",-0.29689349112426,2.89632787837712,169,0.222794452182856
"280",47,"MAIHDA","500",0.75388,3.89846397443916,25,0.779692794887833
"281",47,"MAIHDA","1000",0.761727272727273,2.78811500247846,33,0.485348524166365
"282",47,"MAIHDA","5000",-0.694532544378698,2.5844827059908,169,0.198806361999292
"283",48,"Fixed Effect","500",1.25386956521739,4.16430814186405,23,0.868318272153889
"284",48,"Fixed Effect","1000",0.470724137931035,3.46021855107192,29,0.642546454007809
"285",48,"Fixed Effect","5000",-0.260628415300546,2.98783472880624,183,0.220867098563036
"286",48,"MAIHDA","500",1.00917391304348,3.66181855779306,23,0.763541950961542
"287",48,"MAIHDA","1000",0.416862068965517,2.9905368333669,29,0.555328748602997
"288",48,"MAIHDA","5000",-0.614224043715847,2.49813208219223,183,0.184667237281053
"289",49,"Fixed Effect","500",-1.15094444444444,3.88976000276173,18,0.916825225047009
"290",49,"Fixed Effect","1000",1.17535,3.75859037511335,20,0.840446357832989
"291",49,"Fixed Effect","5000",0.471322751322751,2.70720827912337,189,0.196920426366571
"292",49,"MAIHDA","500",-0.527611111111111,3.99512881539932,18,0.94166089236088
"293",49,"MAIHDA","1000",1.18655,3.65098960593311,20,0.81638609440116
"294",49,"MAIHDA","5000",-0.178354497354497,2.41220430802683,189,0.175462044971929
"295",50,"Fixed Effect","500",-0.611692307692308,4.32223891412416,13,1.1987733868985
"296",50,"Fixed Effect","1000",0.664615384615385,3.93570835379781,26,0.77185591137789
"297",50,"Fixed Effect","5000",0.00823979591836735,2.75538888476846,196,0.196813491769176
"298",50,"MAIHDA","500",0.197307692307692,4.92429535373024,13,1.36575379949257
"299",50,"MAIHDA","1000",0.121538461538462,3.50755498010531,26,0.687888126482943
"300",50,"MAIHDA","5000",-0.313709183673469,2.38426715550886,196,0.170304796822061
"301",51,"Fixed Effect","500",0.799941176470588,3.29015819282653,17,0.797980573765594
"302",51,"Fixed Effect","1000",0.0251818181818181,3.45174506088847,22,0.735914519658363
"303",51,"Fixed Effect","5000",0.14476354679803,3.09550368480236,203,0.217261766506085
"304",51,"MAIHDA","500",1.15817647058824,3.34735913137682,17,0.811853839149553
"305",51,"MAIHDA","1000",-0.580954545454546,3.31075391323879,22,0.705855105979651
"306",51,"MAIHDA","5000",-0.355128078817734,2.68103790552117,203,0.188171971586748
"307",52,"Fixed Effect","500",1.52392857142857,4.19745029684754,14,1.12181577920115
"308",52,"Fixed Effect","1000",1.232,2.61567003844139,17,0.634393167662192
"309",52,"Fixed Effect","5000",0.328933333333333,2.81015212206402,195,0.201239173292352
"310",52,"MAIHDA","500",1.563,4.00858137193005,14,1.07133843576904
"311",52,"MAIHDA","1000",0.922117647058824,2.71719625446785,17,0.659016891923743
"312",52,"MAIHDA","5000",-0.217764102564103,2.49287357389134,195,0.178518384536343
"313",53,"Fixed Effect","500",0.803416666666667,3.84764687139681,12,1.11071997847379
"314",53,"Fixed Effect","1000",-1.68636842105263,3.66483210484807,19,0.840770146846116
"315",53,"Fixed Effect","5000",-0.151776470588235,2.57844923063186,170,0.197758028541508
"316",53,"MAIHDA","500",1.35975,3.17079368111232,12,0.915329292667481
"317",53,"MAIHDA","1000",-2.0651052631579,3.35480217821718,19,0.769644403706254
"318",53,"MAIHDA","5000",-0.462829411764706,2.45990762809802,170,0.188666302654976
"319",54,"Fixed Effect","500",1.02003571428571,4.71890765359121,28,0.891789722234405
"320",54,"Fixed Effect","1000",-0.576333333333333,3.2340548396529,18,0.762274035949246
"321",54,"Fixed Effect","5000",0.115775147928994,2.85308006023192,169,0.219467696940917
"322",54,"MAIHDA","500",1.62721428571429,4.27686317516093,28,0.808251168066135
"323",54,"MAIHDA","1000",-1.33494444444444,2.62566015166208,18,0.618874032777186
"324",54,"MAIHDA","5000",-0.170656804733728,2.51189257060843,169,0.193222505431418
"325",55,"Fixed Effect","500",0.367,3.96643344016941,35,0.670449619611328
"326",55,"Fixed Effect","1000",1.34539130434783,3.381909193705,23,0.705176813919632
"327",55,"Fixed Effect","5000",0.104211956521739,2.65392997252965,184,0.195650313323942
"328",55,"MAIHDA","500",1.19848571428571,3.4387952864119,35,0.581262493490278
"329",55,"MAIHDA","1000",0.497,2.8634491439521,23,0.597070420433404
"330",55,"MAIHDA","5000",-0.469521739130435,2.52792621536794,184,0.186361193104548
"331",56,"Fixed Effect","500",0.793083333333333,3.19785926943993,36,0.532976544906654
"332",56,"Fixed Effect","1000",-0.343674418604651,3.64407329470569,43,0.555715967629842
"333",56,"Fixed Effect","5000",-0.266572368421053,2.62291626183194,152,0.212746601750682
"334",56,"MAIHDA","500",1.34844444444444,3.23820520345492,36,0.539700867242487
"335",56,"MAIHDA","1000",-0.662558139534884,2.80030682249477,43,0.427042786923091
"336",56,"MAIHDA","5000",-0.742559210526316,2.54509463187769,152,0.206434434047737
"337",57,"Fixed Effect","500",0.475375,3.87489071268551,40,0.612674016815966
"338",57,"Fixed Effect","1000",0.486255813953488,3.00183957958658,43,0.457776244254781
"339",57,"Fixed Effect","5000",-0.106612676056338,2.63249153844415,142,0.22091378249361
"340",57,"MAIHDA","500",1.187375,4.09391218880124,40,0.64730435286686
"341",57,"MAIHDA","1000",-0.0747441860465117,2.70954698456634,43,0.413202041395387
"342",57,"MAIHDA","5000",-0.405915492957746,2.560215221153,142,0.214848488681903
"343",58,"Fixed Effect","500",-0.0345593220338983,3.70618117553675,59,0.482503691140759
"344",58,"Fixed Effect","1000",-0.675722222222222,3.52988594401827,36,0.588314324003046
"345",58,"Fixed Effect","5000",0.204224637681159,2.56478001509134,138,0.218328573780602
"346",58,"MAIHDA","500",0.42493220338983,3.28321606347531,59,0.427438323818598
"347",58,"MAIHDA","1000",-0.968361111111111,2.78932849218259,36,0.464888082030431
"348",58,"MAIHDA","5000",-0.305768115942029,2.27544891949992,138,0.193699075313225
"349",59,"Fixed Effect","500",-0.590839285714286,4.39973812764841,56,0.587939738042379
"350",59,"Fixed Effect","1000",-0.0706938775510205,3.23113425133808,49,0.461590607334011
"351",59,"Fixed Effect","5000",-0.312913043478261,2.70569045245389,138,0.230323666786297
"352",59,"MAIHDA","500",0.247607142857143,3.98228023158305,56,0.532154580168091
"353",59,"MAIHDA","1000",-0.60134693877551,2.65142024481708,49,0.378774320688154
"354",59,"MAIHDA","5000",-0.832108695652174,2.42197809209951,138,0.206172466825432
"355",60,"Fixed Effect","500",-0.0788870967741934,4.12378706699669,62,0.523721481230322
"356",60,"Fixed Effect","1000",-1.48183333333333,3.28841242678255,42,0.507413053509519
"357",60,"Fixed Effect","5000",-0.174188034188034,2.59132565904691,117,0.239568141926132
"358",60,"MAIHDA","500",0.448064516129032,3.80711025849785,62,0.483503486332956
"359",60,"MAIHDA","1000",-1.77307142857143,2.69358031200344,42,0.415628465534067
"360",60,"MAIHDA","5000",-0.504239316239316,2.53440722393162,117,0.234306030738251
"361",61,"Fixed Effect","500",-0.254355263157895,4.26415073749806,76,0.489131635388907
"362",61,"Fixed Effect","1000",-0.298173913043478,3.42899791843589,46,0.505578160745259
"363",61,"Fixed Effect","5000",0.12665,2.54792856398521,100,0.254792856398521
"364",61,"MAIHDA","500",0.537552631578948,4.1060214722437,76,0.470992964671536
"365",61,"MAIHDA","1000",-0.854347826086956,2.7647041088807,46,0.407633382002852
"366",61,"MAIHDA","5000",-0.39211,2.47026780086285,100,0.247026780086285
"367",62,"Fixed Effect","500",-0.455044444444444,3.73434065570269,90,0.393634067699571
"368",62,"Fixed Effect","1000",0.201153846153846,3.10001929545794,65,0.38451007053355
