"","N_groups","model","N_fac","bias","SD","N","SE"
"609",75,"Freq.","5000",-0.3202,2.48854979219164,130,0.218260255168652
"610",75,"MAIHDA","500",0.835661764705882,3.61475204083561,68,0.438353072787712
"611",75,"MAIHDA","1000",0.327129032258065,2.78614371179875,31,0.500406182847614
"612",75,"MAIHDA","5000",-0.0167153846153846,2.27719418077835,130,0.199723141777095
"613",76,"Bay.","500",-0.52804347826087,4.5429983440601,92,0.473640318886976
"614",76,"Bay.","1000",0.402461538461538,2.72360337793958,39,0.436125580606764
"615",76,"Bay.","5000",0.023968253968254,2.31089844324326,126,0.205871195958227
"616",76,"Freq.","500",-0.523576086956522,4.51806801371612,92,0.471041152275014
"617",76,"Freq.","1000",0.39274358974359,2.73316003458065,39,0.437655870391247
"618",76,"Freq.","5000",0.0196349206349206,2.30398062354066,126,0.205254907596546
"619",76,"MAIHDA","500",-0.0163152173913044,4.23810920138248,92,0.441853428418082
"620",76,"MAIHDA","1000",0.0386666666666667,2.52910068615343,39,0.404980223660928
"621",76,"MAIHDA","5000",0.351063492063492,2.03350004375129,126,0.18115858237398
"622",77,"Bay.","500",0.0538795180722892,4.14168167034573,83,0.454608623658364
"623",77,"Bay.","1000",-0.474690476190476,3.15621162609347,42,0.487014027095524
"624",77,"Bay.","5000",0.0976758620689655,2.77672693482702,145,0.230594620725515
"625",77,"Freq.","500",0.0619277108433735,4.13852791603291,83,0.454262454150028
"626",77,"Freq.","1000",-0.48447619047619,3.13958265238018,42,0.484448120745132
"627",77,"Freq.","5000",0.0926689655172414,2.77267398526117,145,0.230258041583995
"628",77,"MAIHDA","500",0.56878313253012,4.10620313626803,83,0.450714348619806
"629",77,"MAIHDA","1000",-0.38597619047619,2.49835520027404,42,0.385504576797498
"630",77,"MAIHDA","5000",0.421455172413793,2.38569579874658,145,0.198121252391961
"631",78,"Bay.","500",0.34984126984127,3.86130196246889,63,0.486478320458016
"632",78,"Bay.","1000",0.0600222222222222,2.95127851716143,45,0.439950625660516
"633",78,"Bay.","5000",0.40659375,2.41365820776216,128,0.213339260771899
"634",78,"Freq.","500",0.338888888888889,3.85360949823338,63,0.485509161061044
"635",78,"Freq.","1000",0.0749777777777778,2.93857134033227,45,0.438056351581042
"636",78,"Freq.","5000",0.4001484375,2.40899438976491,128,0.212927033605389
"637",78,"MAIHDA","500",0.938444444444444,3.66518828798466,63,0.461770319915905
"638",78,"MAIHDA","1000",0.0151777777777778,2.45498117275588,45,0.365966985717621
"639",78,"MAIHDA","5000",0.5818046875,2.13095197409124,128,0.188351323907847
"640",79,"Bay.","500",0.479544117647059,4.52039028309032,68,0.548177841358739
"641",79,"Bay.","1000",-0.0992777777777778,3.00470251069516,36,0.500783751782526
"642",79,"Bay.","5000",0.262514492753623,2.7035921474565,138,0.230145047203041
"643",79,"Freq.","500",0.491352941176471,4.52294950247419,68,0.548488192295174
"644",79,"Freq.","1000",-0.105805555555556,3.02327340873568,36,0.503878901455946
"645",79,"Freq.","5000",0.265188405797101,2.69914869669529,138,0.229766795555083
"646",79,"MAIHDA","500",1.08377941176471,4.48027893869623,68,0.543313626366904
"647",79,"MAIHDA","1000",-0.0985833333333334,2.6352628209942,36,0.439210470165699
"648",79,"MAIHDA","5000",0.448978260869565,2.2501785702615,138,0.191547920330849
"649",80,"Bay.","500",-0.111473684210526,3.54862727033418,57,0.470027164272102
"650",80,"Bay.","1000",-0.0912222222222222,2.61022014518876,36,0.435036690864793
"651",80,"Bay.","5000",-0.0118848920863309,2.48732613864517,139,0.210972249530246
"652",80,"Freq.","500",-0.0964035087719299,3.53251606436368,57,0.467893182910176
"653",80,"Freq.","1000",-0.125861111111111,2.58194810341536,36,0.430324683902559
"654",80,"Freq.","5000",-0.0168201438848921,2.48850901828465,139,0.211072580071781
"655",80,"MAIHDA","500",0.471771929824561,3.33074487602968,57,0.441167936142991
"656",80,"MAIHDA","1000",-0.39275,2.29417776587355,36,0.382362960978926
"657",80,"MAIHDA","5000",0.360330935251799,1.98504812991878,139,0.168369584867904
"658",81,"Bay.","500",-0.51945652173913,4.24232255940866,46,0.625496336799262
"659",81,"Bay.","1000",0.635489795918367,3.02311260763396,49,0.431873229661994
"660",81,"Bay.","5000",-0.297315789473684,2.37313681420087,133,0.205777059063829
"661",81,"Freq.","500",-0.552391304347826,4.23398033102166,46,0.624266342327192
"662",81,"Freq.","1000",0.648877551020408,3.02615006810533,49,0.432307152586475
"663",81,"Freq.","5000",-0.298864661654135,2.36941735192544,133,0.205454540781799
"664",81,"MAIHDA","500",-0.00200000000000002,4.14952838016295,46,0.611814581491487
"665",81,"MAIHDA","1000",0.365265306122449,2.91361720186087,49,0.416231028837268
"666",81,"MAIHDA","5000",0.196428571428571,2.07121602507098,133,0.179597206437716
"667",82,"Bay.","500",-0.240020833333333,3.5713623033353,48,0.515481746801079
"668",82,"Bay.","1000",-0.279965517241379,3.29926811110669,58,0.433215126717254
"669",82,"Bay.","5000",0.0805367647058823,2.35307000386363,136,0.201774088201945
"670",82,"Freq.","500",-0.2535,3.54730099977134,48,0.512008796778652
"671",82,"Freq.","1000",-0.293068965517241,3.28464389835793,58,0.431294873507833
"672",82,"Freq.","5000",0.0789338235294118,2.34838635600485,136,0.201372468711402
"673",82,"MAIHDA","500",0.2445625,3.45720989402289,48,0.499005265739789
"674",82,"MAIHDA","1000",-0.339258620689655,3.02771695912506,58,0.397558713611598
"675",82,"MAIHDA","5000",0.398830882352941,1.78886319604109,136,0.153393753567276
"676",83,"Bay.","500",-0.966565217391304,3.63535911508783,46,0.536004459254085
"677",83,"Bay.","1000",-0.491230769230769,3.77236438814215,39,0.604061744953259
"678",83,"Bay.","5000",0.0317720588235294,2.41672664436503,136,0.207232600092403
"679",83,"Freq.","500",-0.956108695652174,3.62267513941017,46,0.53413430906835
"680",83,"Freq.","1000",-0.497692307692308,3.7715177047935,39,0.603926167111783
"681",83,"Freq.","5000",0.0247647058823529,2.42272117970619,136,0.207746627257201
"682",83,"MAIHDA","500",-0.355913043478261,3.40725862323421,46,0.502372876535293
"683",83,"MAIHDA","1000",-0.562333333333333,3.39054942243361,39,0.542922419399199
"684",83,"MAIHDA","5000",0.261580882352941,1.97650788777749,136,0.169484153138424
"685",84,"Bay.","500",0.644942857142857,4.04805449235917,35,0.684246095518047
"686",84,"Bay.","1000",-0.554153846153846,3.28869655558107,52,0.456060156176514
"687",84,"Bay.","5000",-0.2955234375,2.65378280286852,128,0.234563476963072
"688",84,"Freq.","500",0.640142857142857,4.02727514173379,35,0.68073374419974
"689",84,"Freq.","1000",-0.565076923076923,3.28550838186424,52,0.455618036029932
"690",84,"Freq.","5000",-0.3020859375,2.65635309182761,128,0.234790660557144
"691",84,"MAIHDA","500",1.21877142857143,3.74226021736247,35,0.632557429001031
"692",84,"MAIHDA","1000",-0.538115384615385,2.87221306117396,52,0.398304287158465
"693",84,"MAIHDA","5000",0.1695703125,2.1568714134667,128,0.190642300326214
"694",85,"Bay.","500",0.983852941176471,4.0238609917278,34,0.690086466891451
"695",85,"Bay.","1000",0.706394736842105,3.06576629933426,38,0.497332965932803
"696",85,"Bay.","5000",-0.050563025210084,2.23205386393399,119,0.20461204223543
"697",85,"Freq.","500",0.967823529411765,4.05202988016286,34,0.6949173914031
"698",85,"Freq.","1000",0.711342105263158,3.04038236638994,38,0.493215148256687
"699",85,"Freq.","5000",-0.0420084033613445,2.2330291143092,119,0.204701443290748
"700",85,"MAIHDA","500",1.4665,3.90150346506046,34,0.669102324186465
"701",85,"MAIHDA","1000",0.57921052631579,2.76867317386325,38,0.449138096910715
"702",85,"MAIHDA","5000",0.389764705882353,1.79139031181154,119,0.164216480642854
"703",86,"Bay.","500",0.655653846153846,3.85670002921988,26,0.756361104117924
"704",86,"Bay.","1000",0.00495348837209303,3.06709240279927,43,0.467727206504881
"705",86,"Bay.","5000",-0.195079365079365,2.64354905565431,126,0.235506067890196
"706",86,"Freq.","500",0.666807692307692,3.81775171554391,26,0.748722711369643
"707",86,"Freq.","1000",0.00827906976744186,3.06177783964046,43,0.466916743221221
"708",86,"Freq.","5000",-0.193222222222222,2.63415785977648,126,0.234669433665746
"709",86,"MAIHDA","500",1.0175,3.96221257632652,26,0.777053817065063
"710",86,"MAIHDA","1000",-0.0317674418604651,2.60143678100803,43,0.396715389914377
"711",86,"MAIHDA","5000",0.235301587301587,1.95653718296317,126,0.174302185788858
"712",87,"Bay.","500",-0.882086956521739,3.52820987204358,23,0.735682614139554
"713",87,"Bay.","1000",-0.0920588235294117,2.5671713703841,34,0.440266257839229
"714",87,"Bay.","5000",-0.0145107913669065,2.47421665942602,139,0.209860318015491
"715",87,"Freq.","500",-0.866913043478261,3.49618924899985,23,0.729005852687848
"716",87,"Freq.","1000",-0.074,2.56435466511262,34,0.439783196870406
"717",87,"Freq.","5000",-0.00466906474820143,2.48125111145447,139,0.210456972449181
"718",87,"MAIHDA","500",-0.0540869565217391,3.60708077527626,23,0.752128334313268
"719",87,"MAIHDA","1000",-0.0520588235294117,2.66764643676527,34,0.457497589565699
"720",87,"MAIHDA","5000",0.167388489208633,1.86829223155138,139,0.158466478820897
"721",88,"Bay.","500",-1.27544444444444,4.44642609606612,9,1.48214203202204
"722",88,"Bay.","1000",0.4714,2.74027785227927,40,0.433275971745847
"723",88,"Bay.","5000",-0.333835820895522,2.3401418252568,134,0.202157463422168
"724",88,"Freq.","500",-1.31177777777778,4.41906213969033,9,1.47302071323011
"725",88,"Freq.","1000",0.4675,2.73642735453852,40,0.43266715459654
"726",88,"Freq.","5000",-0.326962686567164,2.33812646032286,134,0.201983362408923
"727",88,"MAIHDA","500",-0.646777777777778,4.13526283257116,9,1.37842094419039
"728",88,"MAIHDA","1000",0.42615,2.43057812633232,40,0.384308145509731
"729",88,"MAIHDA","5000",0.0518432835820896,1.8965717145651,134,0.163838842106349
"730",89,"Bay.","500",-0.486,3.45543086481823,14,0.923502744273843
"731",89,"Bay.","1000",-0.368864864864865,3.6866134351353,37,0.606075515322568
"732",89,"Bay.","5000",0.186587719298246,2.19829786047926,114,0.205889458575527
"733",89,"Freq.","500",-0.522928571428571,3.4405366858694,14,0.919522107510712
"734",89,"Freq.","1000",-0.374459459459459,3.67354116619097,37,0.603926447546336
"735",89,"Freq.","5000",0.19040350877193,2.19513422783612,114,0.205593157230865
"736",89,"MAIHDA","500",-0.169285714285714,3.42198438670564,14,0.914563796995874
"737",89,"MAIHDA","1000",-0.569837837837838,3.43507882420892,37,0.564723480014024
"738",89,"MAIHDA","5000",0.480701754385965,1.78028806424082,114,0.166739254149619
"739",90,"Bay.","500",-0.250214285714286,3.19536561477523,14,0.853997382569087
"740",90,"Bay.","1000",-0.13675,3.65376541966442,32,0.645900576277405
"741",90,"Bay.","5000",0.00159663865546217,2.19165606574049,119,0.200908782146707
"742",90,"Freq.","500",-0.271,3.19172960103983,14,0.853025617022551
"743",90,"Freq.","1000",-0.1453125,3.64220190789902,32,0.643856416881494
"744",90,"Freq.","5000",0.00329411764705882,2.20050011400699,119,0.201719514722061
"745",90,"MAIHDA","500",0.476857142857143,3.10461777300902,14,0.829744001677777
"746",90,"MAIHDA","1000",-0.14934375,3.12466768926662,32,0.552368428008731
"747",90,"MAIHDA","5000",0.299084033613445,1.71012917333419,119,0.156767284291955
"748",91,"Bay.","500",-2.7298,5.49875455898879,5,2.45911779709716
"749",91,"Bay.","1000",0.593842105263158,3.52005633261676,19,0.807556306812991
"750",91,"Bay.","5000",0.212025210084034,2.45650950679744,119,0.225187857281672
"751",91,"Freq.","500",-2.747,5.55047367348049,5,2.48224728824507
"752",91,"Freq.","1000",0.571368421052632,3.51573224885144,19,0.806564293962655
"753",91,"Freq.","5000",0.222394957983193,2.45973413617251,119,0.225483458571833
"754",91,"MAIHDA","500",-2.5494,5.58338573806252,5,2.49696601098213
"755",91,"MAIHDA","1000",0.317157894736842,2.9016615405499,19,0.665686811769241
"756",91,"MAIHDA","5000",0.297067226890756,1.95614105904965,119,0.179319156880598
"757",92,"Bay.","500",2.139,2.06020435879551,4,1.03010217939775
"758",92,"Bay.","1000",0.01916,2.28771357254356,25,0.457542714508711
"759",92,"Bay.","5000",-0.0381826086956522,2.48025437144324,115,0.231284912702988
"760",92,"Freq.","500",2.11,2.16293797106312,4,1.08146898553156
"761",92,"Freq.","1000",0.0034,2.26840318285793,25,0.453680636571587
"762",92,"Freq.","5000",-0.0437391304347826,2.48909348004504,115,0.232109163830162
"763",92,"MAIHDA","500",1.825,3.00517054424537,4,1.50258527212268
"764",92,"MAIHDA","1000",-0.1608,2.1468099783943,25,0.42936199567886
"765",92,"MAIHDA","5000",0.135947826086957,1.95835458074391,115,0.182617506278314
"766",93,"Bay.","500",-1.415,2.59508188695463,2,1.835
"767",93,"Bay.","1000",0.34605,2.62724487418805,20,0.587469813222236
"768",93,"Bay.","5000",0.213327272727273,2.34734941719492,110,0.22381098531828
"769",93,"Freq.","500",-1.4325,2.56326208180123,2,1.8125
"770",93,"Freq.","1000",0.38575,2.63081177936033,20,0.588267397465687
"771",93,"Freq.","5000",0.216781818181818,2.34530239196529,110,0.223615809120711
"772",93,"MAIHDA","500",-0.005,2.42254783234511,2,1.713
"773",93,"MAIHDA","1000",0.17415,2.32603417350558,20,0.520117052994602
"774",93,"MAIHDA","5000",0.278090909090909,1.91033498453219,110,0.18214329406785
"775",94,"Bay.","500",1.058,9.93767870279574,2,7.027
"776",94,"Bay.","1000",-0.06055,3.70156191037186,20,0.827694405451547
"777",94,"Bay.","5000",-0.258510416666667,2.11456662223973,96,0.215817052150329
"778",94,"Freq.","500",0.9575,9.67251365985078,2,6.8395
"779",94,"Freq.","1000",-0.07145,3.69530566323502,20,0.826295466063346
"780",94,"Freq.","5000",-0.24725,2.11643606092884,96,0.216007850937568
"781",94,"MAIHDA","500",2.011,9.38896384059498,2,6.639
"782",94,"MAIHDA","1000",-0.35205,3.22739644907063,20,0.721667785046336
"783",94,"MAIHDA","5000",-0.0776666666666666,1.63776468116674,96,0.167153657817104
"784",95,"Bay.","1000",0.8399375,2.68416473584739,16,0.671041183961846
"785",95,"Bay.","5000",-0.2684,2.40628381135086,105,0.234829254703218
"786",95,"Freq.","1000",0.86925,2.70636103775285,16,0.676590259438212
"787",95,"Freq.","5000",-0.269952380952381,2.40010565224562,105,0.234226328111069
"788",95,"MAIHDA","1000",0.651875,2.5059728350483,16,0.626493208762074
"789",95,"MAIHDA","5000",-0.0682666666666667,1.81346942916411,105,0.176976494821119
"790",96,"Bay.","500",1.855,2.00255411911888,3,1.15617515974008
"791",96,"Bay.","1000",-1.478,1.95467306729284,11,0.589356104729406
"792",96,"Bay.","5000",-0.311768421052632,2.08398664824322,95,0.213812518713204
"793",96,"Freq.","500",1.90066666666667,2.01152338622581,3,1.1613535685187
"794",96,"Freq.","1000",-1.48290909090909,2.00494081980219,11,0.604512402377403
"795",96,"Freq.","5000",-0.314305263157895,2.07611822252688,95,0.213005235268209
"796",96,"MAIHDA","500",2.95333333333333,2.00675218533165,3,1.1585989143981
"797",96,"MAIHDA","1000",-1.72154545454545,1.78425874601395,11,0.5379742535853
"798",96,"MAIHDA","5000",-0.0565473684210526,1.6568894579675,95,0.169993271567277
"799",97,"Bay.","500",-3.018,NA,1,NA
"800",97,"Bay.","1000",-0.253666666666667,3.17812162553082,6,1.29746272050919
"801",97,"Bay.","5000",-0.237138613861386,2.43051794080893,101,0.241845574257748
"802",97,"Freq.","500",-3.06,NA,1,NA
"803",97,"Freq.","1000",-0.3,3.19862651774164,6,1.3058338077004
"804",97,"Freq.","5000",-0.238376237623762,2.43517306100197,101,0.242308776029446
"805",97,"MAIHDA","500",-1.491,NA,1,NA
"806",97,"MAIHDA","1000",-0.398833333333333,2.96340462418932,6,1.209804871778
"807",97,"MAIHDA","5000",-0.142435643564356,2.01819683091537,101,0.200818090392473
"808",98,"Bay.","500",-1.605,NA,1,NA
"809",98,"Bay.","1000",2.791,2.49989429776541,5,1.11798671727351
"810",98,"Bay.","5000",-0.161284403669725,2.34641256946501,109,0.224745563500689
"811",98,"Freq.","500",-1.859,NA,1,NA
"812",98,"Freq.","1000",2.8272,2.4986926981924,5,1.11744934560811
"813",98,"Freq.","5000",-0.148733944954128,2.343669252998,109,0.22448280143861
"814",98,"MAIHDA","500",-2.107,NA,1,NA
"815",98,"MAIHDA","1000",2.3282,2.34661952604166,5,1.0494401555115
"816",98,"MAIHDA","5000",-0.321440366972477,1.89901241600291,109,0.181892400800891
"817",99,"Bay.","500",0.0935,0.187383297014435,2,0.1325
"818",99,"Bay.","1000",-0.756857142857143,2.75688316936424,7,1.04200389425676
"819",99,"Bay.","5000",-0.0801034482758621,2.13444926197947,87,0.228836980874347
"820",99,"Freq.","500",0.1735,0.228395490323255,2,0.1615
"821",99,"Freq.","1000",-0.759285714285714,2.76800371593475,7,1.04620706578086
"822",99,"Freq.","5000",-0.0842528735632184,2.14606301094337,87,0.230082105458413
"823",99,"MAIHDA","500",0.731,1.32087546725647,2,0.934
"824",99,"MAIHDA","1000",-0.476857142857143,2.5343653662256,7,0.957900070058295
"825",99,"MAIHDA","5000",-0.0523333333333333,1.82497643608022,87,0.195658011290521
"826",100,"Bay.","500",-2.389,NA,1,NA
"827",100,"Bay.","1000",1.527,1.37602979618902,2,0.973
"828",100,"Bay.","5000",-0.32921,2.3327851663242,100,0.23327851663242
"829",100,"Freq.","500",-2.341,NA,1,NA
"830",100,"Freq.","1000",1.5785,1.31875414691291,2,0.9325
"831",100,"Freq.","5000",-0.32967,2.32982587052546,100,0.232982587052546
"832",100,"MAIHDA","500",-2.507,NA,1,NA
"833",100,"MAIHDA","1000",1.762,0.588312841947207,2,0.416
"834",100,"MAIHDA","5000",-0.34865,1.75727493565889,100,0.175727493565889
"835",101,"Bay.","500",-0.173333333333333,1.90149949601185,3,1.09783124588638
"836",101,"Bay.","1000",3.47916666666667,4.94758888416031,6,2.01984470387646
"837",101,"Bay.","5000",-0.0572095238095238,2.20032830896121,105,0.214730055722597
"838",101,"Freq.","500",-0.118333333333333,1.85608009884631,3,1.07160834470643
"839",101,"Freq.","1000",3.4775,4.92736800939406,6,2.01158956632145
"840",101,"Freq.","5000",-0.057447619047619,2.1967489045482,105,0.214380741619819
"841",101,"MAIHDA","500",-0.683,0.885006779635049,3,0.510958902456939
"842",101,"MAIHDA","1000",3.159,4.58416683815064,6,1.87147827487613
"843",101,"MAIHDA","5000",-0.291161904761905,1.79003557186297,105,0.174689584516154
"844",102,"Bay.","500",-2.584,NA,1,NA
"845",102,"Bay.","1000",0.352,0.519016377390926,2,0.367
"846",102,"Bay.","5000",-0.00280582524271845,2.21252965442962,103,0.218007024731623
"847",102,"Freq.","500",-2.509,NA,1,NA
"848",102,"Freq.","1000",0.294,0.586898628384834,2,0.415
"849",102,"Freq.","5000",-0.00995145631067961,2.20794562210427,103,0.217555346605402
"850",102,"MAIHDA","500",-1.131,NA,1,NA
"851",102,"MAIHDA","1000",0.149,0.305470129472589,2,0.216
"852",102,"MAIHDA","5000",-0.130097087378641,1.82158143162755,103,0.179485751714305
"853",103,"Bay.","500",-1.855,0.997020561473032,2,0.705
"854",103,"Bay.","1000",1.4618,2.54079765034526,5,1.13627925264875
"855",103,"Bay.","5000",-0.315601851851852,2.2845223592887,108,0.219828266517508
"856",103,"Freq.","500",-1.9565,1.13207795667966,2,0.8005
"857",103,"Freq.","1000",1.479,2.55269210834366,5,1.14159861597674
"858",103,"Freq.","5000",-0.310564814814815,2.28737719152756,108,0.220102972877775
"859",103,"MAIHDA","500",-2.6205,1.02035508525219,2,0.7215
"860",103,"MAIHDA","1000",1.2976,2.73189701489643,5,1.22174148656743
"861",103,"MAIHDA","5000",-0.382546296296296,1.91390802122894,108,0.184165885210119
"862",104,"Bay.","500",2.116,NA,1,NA
"863",104,"Bay.","1000",0.7715,2.88428856045993,2,2.0395
"864",104,"Bay.","5000",-0.528536842105263,2.08336514205206,95,0.213748753523422
"865",104,"Freq.","500",2.142,NA,1,NA
"866",104,"Freq.","1000",0.7625,2.88287434689755,2,2.0385
"867",104,"Freq.","5000",-0.527105263157895,2.07438499203614,95,0.212827409571941
"868",104,"MAIHDA","500",2.012,NA,1,NA
"869",104,"MAIHDA","1000",0.5525,3.39481965647661,2,2.4005
"870",104,"MAIHDA","5000",-0.708357894736842,1.74996309940299,95,0.179542425693531
"871",105,"Bay.","500",-4.735,NA,1,NA
"872",105,"Bay.","1000",-0.8065,5.15551554163112,2,3.6455
"873",105,"Bay.","5000",-0.182825581395349,2.03738089766284,86,0.219696432266694
"874",105,"Freq.","500",-4.736,NA,1,NA
"875",105,"Freq.","1000",-0.901,5.12086730935298,2,3.621
"876",105,"Freq.","5000",-0.19346511627907,2.04106161360541,86,0.220093334074156
"877",105,"MAIHDA","500",-5.281,NA,1,NA
"878",105,"MAIHDA","1000",-0.2085,3.45563083965866,2,2.4435
"879",105,"MAIHDA","5000",-0.372093023255814,1.71749518453238,86,0.185202268711678
"880",106,"Bay.","500",1.788,NA,1,NA
"881",106,"Bay.","5000",0.361758620689655,2.16147584682489,87,0.23173453491301
"882",106,"Freq.","500",1.757,NA,1,NA
"883",106,"Freq.","5000",0.359804597701149,2.16406906156768,87,0.232012556716138
"884",106,"MAIHDA","500",1.247,NA,1,NA
"885",106,"MAIHDA","5000",-0.0149310344827586,1.72227984243373,87,0.184647780757167
"886",107,"Bay.","500",-0.439,NA,1,NA
"887",107,"Bay.","1000",-1.7805,0.682358043845018,2,0.4825
"888",107,"Bay.","5000",0.0833571428571429,2.20321692288307,98,0.222558518085083
"889",107,"Freq.","500",-0.334,NA,1,NA
"890",107,"Freq.","1000",-1.7705,0.69225753878163,2,0.4895
"891",107,"Freq.","5000",0.0890918367346939,2.19545069973894,98,0.221774011078023
"892",107,"MAIHDA","500",-1.048,NA,1,NA
"893",107,"MAIHDA","1000",-1.844,0.461033621333629,2,0.326
"894",107,"MAIHDA","5000",-0.212581632653061,1.762726028051,98,0.178062218258413
"895",108,"Bay.","500",4.71833333333333,4.57017683829995,3,2.63859282783667
"896",108,"Bay.","1000",1.908,NA,1,NA
"897",108,"Bay.","5000",0.22808,1.94064259210784,100,0.194064259210784
"898",108,"Freq.","500",4.78566666666667,4.53117207059424,3,2.6160734147021
"899",108,"Freq.","1000",1.917,NA,1,NA
"900",108,"Freq.","5000",0.22933,1.94938506260904,100,0.194938506260904
"901",108,"MAIHDA","500",4.24766666666667,4.46597148819082,3,2.57842984090016
"902",108,"MAIHDA","1000",1.173,NA,1,NA
"903",108,"MAIHDA","5000",-0.14082,1.60141377803641,100,0.160141377803641
"904",109,"Bay.","500",-1.57357142857143,1.87430759278752,7,0.708421681565129
"905",109,"Bay.","1000",-0.62,6.11647365726364,2,4.325
"906",109,"Bay.","5000",0.488822429906542,2.31779751428549,107,0.224069943127912
"907",109,"Freq.","500",-1.59214285714286,1.84874465774044,7,0.698759800291489
"908",109,"Freq.","1000",-0.596,6.04434876558261,2,4.274
"909",109,"Freq.","5000",0.493457943925234,2.31761531345026,107,0.224052329108337
"910",109,"MAIHDA","500",-1.92828571428571,1.70085799076875,7,0.642863894144443
"911",109,"MAIHDA","1000",-0.5155,6.00545789261735,2,4.2465
"912",109,"MAIHDA","5000",0.0446168224299065,1.90703459242235,107,0.184359992636701
"913",110,"Bay.","500",0.487,4.56328868982302,7,1.72476100483792
"914",110,"Bay.","5000",0.087039603960396,2.31835989837985,101,0.23068543191794
"915",110,"Freq.","500",0.515,4.60262685865365,7,1.73962943508914
"916",110,"Freq.","5000",0.0786831683168317,2.31562835071042,101,0.230413632766149
"917",110,"MAIHDA","500",0.312,3.90150782817789,7,1.47463135021863
"918",110,"MAIHDA","5000",-0.28339603960396,1.90580199957502,101,0.189634386675371
"919",111,"Bay.","500",-1.593,6.13741073254838,5,2.74473352076299
"920",111,"Bay.","5000",-0.0584038461538462,2.13910349844799,104,0.209756355388094
"921",111,"Freq.","500",-1.6302,6.06565702953934,5,2.71264428924988
"922",111,"Freq.","5000",-0.0600961538461538,2.14087998203094,104,0.209930553935306
"923",111,"MAIHDA","500",-1.8742,5.7750013593072,5,2.58265912191292
"924",111,"MAIHDA","5000",-0.420298076923077,1.67924892410937,104,0.164663904465642
"925",112,"Bay.","500",2.23133333333333,4.33992463975907,12,1.25282832951379
"926",112,"Bay.","5000",0.0207747747747748,2.1664220846392,111,0.205627684381009
"927",112,"Freq.","500",2.2445,4.3439450335548,12,1.2539889172339
"928",112,"Freq.","5000",0.015018018018018,2.16557883079782,111,0.20554764626841
"929",112,"MAIHDA","500",1.74383333333333,4.20329020115808,12,1.21338536456037
"930",112,"MAIHDA","5000",-0.228513513513514,1.78803584906539,111,0.169712852283253
"931",113,"Bay.","500",0.13775,5.02131136665603,12,1.44952773461189
"932",113,"Bay.","5000",-0.21957264957265,2.24051496665325,117,0.207135681941354
"933",113,"Freq.","500",0.1425,5.0385836664321,12,1.45451381807451
"934",113,"Freq.","5000",-0.219692307692308,2.23789424753047,117,0.206893396372744
"935",113,"MAIHDA","500",-0.15925,4.8529294269263,12,1.40092005549708
"936",113,"MAIHDA","5000",-0.616888888888889,1.82868777042059,117,0.169062244181163
"937",114,"Bay.","500",1.03211764705882,3.93523436218151,17,0.954434525696148
"938",114,"Bay.","5000",-0.19969298245614,2.12610758278565,114,0.199128219593329
"939",114,"Freq.","500",0.989647058823529,3.90234555974315,17,0.946457819440063
"940",114,"Freq.","5000",-0.195868421052632,2.12464584664932,114,0.198991315460773
"941",114,"MAIHDA","500",0.523176470588235,3.93075630819462,17,0.95334843807349
"942",114,"MAIHDA","5000",-0.484728070175439,1.77305678891772,114,0.166061983162894
"943",115,"Bay.","500",-2.00941666666667,4.90735584159745,12,1.41663160807778
"944",115,"Bay.","1000",-2.3775,1.04015407512541,2,0.7355
"945",115,"Bay.","5000",0.326694444444444,2.15286129733811,108,0.207159174924347
"946",115,"Freq.","500",-1.976,4.93159546376037,12,1.42362898426819
"947",115,"Freq.","1000",-2.3485,1.07126677349762,2,0.7575
"948",115,"Freq.","5000",0.323916666666667,2.15862733783413,108,0.20771401242977
"949",115,"MAIHDA","500",-2.36058333333333,5.17763031894871,12,1.4946531292047
"950",115,"MAIHDA","1000",-1.108,0.0410121933088198,2,0.029
"951",115,"MAIHDA","5000",-0.102722222222222,1.93623736589078,108,0.186314527402009
"952",116,"Bay.","500",0.154058823529412,3.26551501433136,17,0.792003725066386
"953",116,"Bay.","1000",-1.26133333333333,1.86646225071211,3,1.07760248288091
"954",116,"Bay.","5000",0.0979920634920635,1.96431072693108,126,0.174994708127166
"955",116,"Freq.","500",0.202411764705882,3.22557183028885,17,0.782316079958694
"956",116,"Freq.","1000",-1.35,1.91849498305312,3,1.10764359490467
"957",116,"Freq.","5000",0.100571428571429,1.96305010604853,126,0.174882403092949
"958",116,"MAIHDA","500",-0.251882352941176,3.2354414281971,17,0.78470980905623
"959",116,"MAIHDA","1000",-0.227,1.76245538950636,3,1.0175540935662
"960",116,"MAIHDA","5000",-0.223571428571429,1.66623405524468,126,0.14843992764049
"961",117,"Bay.","500",1.34333333333333,3.17272742196957,18,0.747819024977064
"962",117,"Bay.","1000",1.9165,1.71049130369026,2,1.2095
"963",117,"Bay.","5000",-0.141884210526316,2.21097834252871,95,0.226841591636358
"964",117,"Freq.","500",1.34938888888889,3.13773018633251,18,0.739570097429815
"965",117,"Freq.","1000",1.9565,1.87454007692554,2,1.3255
"966",117,"Freq.","5000",-0.136231578947368,2.21115905127967,95,0.226860131963008
"967",117,"MAIHDA","500",0.760333333333333,3.32324910114112,18,0.783297324996329
"968",117,"MAIHDA","1000",3.315,2.84681190105704,2,2.013
"969",117,"MAIHDA","5000",-0.445494736842105,1.93848043072174,95,0.198883895786121
